gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3051080537,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1065187,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Styphnolobium,Styphnolobium japonicum,,SPECIES,Styphnolobium japonicum (L.) Schott,Styphnolobium japonicum,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.70710999906711,-73.91400999999999,,,,,,,2006-01-01T00:00:00,,,2006,2963569,2963569,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1065187,,,,CC0_1_0,,,,,2021-03-11T23:42:37.775Z,,COORDINATE_REPROJECTED
3051205055,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:736533,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus hybrida,,SPECIES,Platanus ×acerifolia (Aiton) Willd.,Platanus acerifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.675704999067264,-73.874523,,,,,,,2005-01-01T00:00:00,,,2005,3152815,3152814,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,736533,,,,CC0_1_0,,,,,2021-03-12T01:07:24.714Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051093776,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1112503,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.642749999067426,-74.07556,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1112503,,,,CC0_1_0,,,,,2021-03-11T23:59:52.808Z,,COORDINATE_REPROJECTED
3051172991,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:690274,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia cordata,,SPECIES,Tilia cordata Mill.,Tilia cordata,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.83778099906648,-73.92137199999999,,,,,,,2005-01-01T00:00:00,,,2005,3152047,3152047,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,690274,,,,CC0_1_0,,,,,2021-03-12T00:55:32.127Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050850442,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:616169,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.8525589990664,-73.932987,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,616169,,,,CC0_1_0,,,,,2021-03-11T20:52:45.867Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051341290,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1038466,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus alba,,SPECIES,Quercus alba L.,Quercus alba,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.703079999067135,-73.72993,,,,,,,2006-01-01T00:00:00,,,2006,2879737,2879737,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1038466,,,,CC0_1_0,,,,,2021-03-12T02:09:10.341Z,,COORDINATE_REPROJECTED
3051392531,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1149563,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus hybrida,,SPECIES,Platanus ×acerifolia (Aiton) Willd.,Platanus acerifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.608519999067596,-74.14702,,,,,,,2005-01-01T00:00:00,,,2005,3152815,3152814,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1149563,,,,CC0_1_0,,,,,2021-03-12T02:29:17.611Z,,COORDINATE_REPROJECTED
3051389187,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1144544,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,,SPECIES,Quercus palustris Münchh.,Quercus palustris,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.5666099990678,-74.13774,,,,,,,2006-01-01T00:00:00,,,2006,8313153,8313153,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1144544,,,,CC0_1_0,,,,,2021-03-12T02:28:12.092Z,,COORDINATE_REPROJECTED
3050957601,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:809893,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus pennsylvanica,,SPECIES,Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.61297799906757,-74.036493,,,,,,,2006-01-01T00:00:00,,,2006,3172348,3172348,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,809893,,,,CC0_1_0,,,,,2021-03-11T22:17:45.131Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051206094,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:736531,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,,SPECIES,Quercus palustris Münchh.,Quercus palustris,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.675822999067265,-73.87452999999998,,,,,,,2005-01-01T00:00:00,,,2005,8313153,8313153,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,736531,,,,CC0_1_0,,,,,2021-03-12T01:07:25.826Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051303225,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:952483,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,GENUS,Prunus L.,Prunus,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.65037499906738,-73.737108,,,,,,,2006-01-01T00:00:00,,,2006,3020559,,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,952483,,,,CC0_1_0,,,,,2021-03-12T01:59:00.988Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051262592,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:849938,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus robur,,SPECIES,Quercus robur L.,Quercus robur,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.66268499906733,-73.90121,,,,,,,2005-01-01T00:00:00,,,2005,2878688,2878688,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,849938,,,,CC0_1_0,,,,,2021-03-12T01:47:03.072Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051153119,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:630681,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus hybrida,,SPECIES,Platanus ×acerifolia (Aiton) Willd.,Platanus acerifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.73244199906698,-73.997907,,,,,,,2005-01-01T00:00:00,,,2005,3152815,3152814,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,630681,,,,CC0_1_0,,,,,2021-03-12T00:40:29.872Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050984047,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:861835,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.73712499906697,-73.933218,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,861835,,,,CC0_1_0,,,,,2021-03-11T22:39:24.473Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050921309,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:720976,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.710390999067094,-73.964626,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,720976,,,,CC0_1_0,,,,,2021-03-11T21:35:11.306Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051223375,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:763794,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus hybrida,,SPECIES,Platanus ×acerifolia (Aiton) Willd.,Platanus acerifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.66933899906729,-73.960675,,,,,,,2006-01-01T00:00:00,,,2006,3152815,3152814,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,763794,,,,CC0_1_0,,,,,2021-03-12T01:16:49.463Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050931493,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:746123,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.61794499906755,-73.96055399999999,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,746123,,,,CC0_1_0,,,,,2021-03-11T21:47:26.177Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051240762,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:813633,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.624981999067515,-74.021344,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,813633,,,,CC0_1_0,,,,,2021-03-12T01:34:49.699Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050897747,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:685615,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.83736699906648,-73.91922599999998,,,,,,,2006-01-01T00:00:00,,,2006,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,685615,,,,CC0_1_0,,,,,2021-03-11T21:22:39.416Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051078983,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1076460,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.76514999906683,-73.73226,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1076460,,,,CC0_1_0,,,,,2021-03-11T23:46:05.271Z,,COORDINATE_REPROJECTED
3051206017,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:734984,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.6071149990676,-73.915139,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,734984,,,,CC0_1_0,,,,,2021-03-12T01:06:53.357Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051170966,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:669823,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia cordata,,SPECIES,Tilia cordata Mill.,Tilia cordata,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.809986999066616,-73.920978,,,,,,,2005-01-01T00:00:00,,,2005,3152047,3152047,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,669823,,,,CC0_1_0,,,,,2021-03-12T00:50:13.867Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051383869,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1114898,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.53723999906796,-74.19656,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1114898,,,,CC0_1_0,,,,,2021-03-12T02:21:16.237Z,,COORDINATE_REPROJECTED
3051008621,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:920107,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.6876949990672,-73.802551,,,,,,,2006-01-01T00:00:00,,,2006,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,920107,,,,CC0_1_0,,,,,2021-03-11T22:56:24.935Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051164260,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:674714,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,Ulmus americana,,SPECIES,Ulmus americana L.,Ulmus americana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.828855999066526,-73.863744,,,,,,,2005-01-01T00:00:00,,,2005,5361872,5361872,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,674714,,,,CC0_1_0,,,,,2021-03-12T00:51:37.365Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051332273,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1017625,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.72552999906702,-73.8458,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1017625,,,,CC0_1_0,,,,,2021-03-12T02:06:43.167Z,,COORDINATE_REPROJECTED
3051236399,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:784187,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.619946999067544,-73.942474,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,784187,,,,CC0_1_0,,,,,2021-03-12T01:24:11.697Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050883993,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:669984,Plantae,Tracheophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Ginkgo,Ginkgo biloba,,SPECIES,Ginkgo biloba L.,Ginkgo biloba,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.82267099906655,-73.891755,,,,,,,2005-01-01T00:00:00,,,2005,2687885,2687885,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,669984,,,,CC0_1_0,,,,,2021-03-11T21:15:45.485Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051291309,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:912786,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Robinia,Robinia pseudoacacia,,SPECIES,Robinia pseudoacacia L.,Robinia pseudoacacia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.58429099906771,-73.82858,,,,,,,2005-01-01T00:00:00,,,2005,5352251,5352251,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,912786,,,,CC0_1_0,,,,,2021-03-12T01:54:25.468Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051351828,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1049060,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.740129999066944,-73.87822999999999,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1049060,,,,CC0_1_0,,,,,2021-03-12T02:10:21.123Z,,COORDINATE_REPROJECTED
3051274329,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:869347,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,,SPECIES,Acer pseudoplatanus L.,Acer pseudoplatanus,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.75808499906686,-73.752775,,,,,,,2005-01-01T00:00:00,,,2005,3189870,3189870,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,869347,,,,CC0_1_0,,,,,2021-03-12T01:49:39.300Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051060968,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1032723,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.69732999906715,-73.74201,,,,,,,2006-01-01T00:00:00,,,2006,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1032723,,,,CC0_1_0,,,,,2021-03-11T23:32:26.383Z,,COORDINATE_REPROJECTED
3050910275,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:720131,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia cordata,,SPECIES,Tilia cordata Mill.,Tilia cordata,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.61708499906755,-74.007179,,,,,,,2006-01-01T00:00:00,,,2006,3152047,3152047,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,720131,,,,CC0_1_0,,,,,2021-03-11T21:34:44.700Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051065605,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1026398,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus pennsylvanica,,SPECIES,Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.75693999906687,-73.92599,,,,,,,2005-01-01T00:00:00,,,2005,3172348,3172348,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1026398,,,,CC0_1_0,,,,,2021-03-11T23:30:26.269Z,,COORDINATE_REPROJECTED
3051297989,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:948308,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia cordata,,SPECIES,Tilia cordata Mill.,Tilia cordata,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.74006699906695,-73.808375,,,,,,,2005-01-01T00:00:00,,,2005,3152047,3152047,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,948308,,,,CC0_1_0,,,,,2021-03-12T01:58:30.146Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051389879,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1135885,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.51852999906804,-74.21208,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1135885,,,,CC0_1_0,,,,,2021-03-12T02:26:03.796Z,,COORDINATE_REPROJECTED
3051274886,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:882342,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus hybrida,,SPECIES,Platanus ×acerifolia (Aiton) Willd.,Platanus acerifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.693022999067175,-73.824939,,,,,,,2006-01-01T00:00:00,,,2006,3152815,3152814,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,882342,,,,CC0_1_0,,,,,2021-03-12T01:51:03.090Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051250952,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:838177,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.640218999067436,-73.97984,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,838177,,,,CC0_1_0,,,,,2021-03-12T01:43:36.994Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051405948,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1158506,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Altingiaceae,Liquidambar,Liquidambar styraciflua,,SPECIES,Liquidambar styraciflua L.,Liquidambar styraciflua,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.58017999906774,-74.15629,,,,,,,2005-01-01T00:00:00,,,2005,3152824,3152824,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1158506,,,,CC0_1_0,,,,,2021-03-12T02:31:23.413Z,,COORDINATE_REPROJECTED
3051353332,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1059950,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.69761999906716,-73.89283,,,,,,,2006-01-01T00:00:00,,,2006,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1059950,,,,CC0_1_0,,,,,2021-03-12T02:11:22.640Z,,COORDINATE_REPROJECTED
3051343186,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1036589,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.68182999906723,-73.83088,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1036589,,,,CC0_1_0,,,,,2021-03-12T02:08:55.272Z,,COORDINATE_REPROJECTED
3051247147,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:820744,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.60159499906763,-73.937261,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,820744,,,,CC0_1_0,,,,,2021-03-12T01:37:32.301Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051412639,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1173634,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Zelkova,Zelkova serrata,,SPECIES,Zelkova serrata (Thunb.) Makino,Zelkova serrata,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.54505999906791,-74.21544,,,,,,,2006-01-01T00:00:00,,,2006,2984532,2984532,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1173634,,,,CC0_1_0,,,,,2021-03-12T02:35:31.847Z,,COORDINATE_REPROJECTED
